Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
01/09/2004;17.00.00;1.5;647;223;7.0;383;119;1888;48;551;228;27.0;43.3;0.444
01/09/2004;18.00.00;2.6;717;310;8.6;383;511;1479;206;1673;629;21.2;39.2;0.517
01/09/2004;19.00.00;0.1;647;160;0.1;383;421;1600;131;1113;591;15.7;62.1;0.433
01/09/2004;20.00.00;0.1;647;106;1.9;383;396;1634;92;741;470;21.4;51.2;0.909
01/09/2004;21.00.00;3.3;785;204;9.5;383;216;1945;105;893;263;25.5;83.1;0.788
01/09/2004;22.00.00;2.1;647;88;8.6;383;498;1545;101;631;612;22.4;55.5;0.938
01/09/2004;23.00.00;3.8;1068;191;9.7;383;285;1802;95;752;228;29.4;43.4;1.227
02/09/2004;00.00.00;0.2;647;191;0.1;383;351;1549;168;1288;505;33.1;64.5;0.49
02/09/2004;01.00.00;2.9;647;7;8.7;383;650;1554;227;1787;828;25.4;28.9;1.649
02/09/2004;02.00.00;4.8;1442;268;10.1;383;412;1606;88;787;538;17.5;40.8;1.355
02/09/2004;03.00.00;2.7;824;200;8.9;383;235;1842;91;600;310;28.8;64.0;0.249
02/09/2004;04.00.00;2.5;752;330;4.7;383;324;1771;108;928;497;12.1;31.8;1.132
02/09/2004;05.00.00;2.2;647;238;7.5;383;460;1681;46;551;570;8.7;43.3;0.778
02/09/2004;06.00.00;0.1;647;287;0.7;383;341;1753;138;1209;392;8.6;65.6;1.066
02/09/2004;07.00.00;4.0;1077;331;12.8;383;365;1860;121;809;300;16.0;69.9;1.152
02/09/2004;08.00.00;1.3;647;205;5.0;383;443;1662;120;1008;430;9.4;63.7;0.784
02/09/2004;09.00.00;2.9;726;217;9.5;383;633;1673;24;551;735;20.7;9.2;0.886
02/09/2004;10.00.00;0.1;647;68;0.1;383;102;1968;4;551;228;23.1;55.7;0.745
02/09/2004;11.00.00;0.5;647;335;5.3;383;353;1739;95;878;376;32.7;70.4;1.104
02/09/2004;12.00.00;4.2;1263;204;14.1;383;316;1818;144;989;361;15.2;83.5;0.927
02/09/2004;13.00.00;1.7;647;122;6.9;383;186;1866;27;551;228;27.1;29.6;1.13
02/09/2004;14.00.00;4.2;1132;288;15.5;383;146;1918;155;1329;251;20.1;27.6;0.881
02/09/2004;15.00.00;2.0;647;10;7.9;383;498;1628;98;657;575;23.6;54.2;0.32
02/09/2004;16.00.00;0.1;647;177;4.4;383;89;1948;73;633;228;32.9;25.9;0.943
02/09/2004;17.00.00;3.4;1061;304;11.2;383;30;2145;116;962;228;24.6;45.9;1.231
02/09/2004;18.00.00;1.3;647;176;4.2;383;159;2053;50;551;228;12.0;57.5;1.389
02/09/2004;19.00.00;3.1;804;149;8.7;393;2;2024;2;551;228;9.1;65.8;0.284
02/09/2004;20.00.00;2.2;647;178;6.5;383;116;2007;170;1295;228;6.4;57.9;0.995
02/09/2004;21.00.00;0.1;647;27;0.1;383;84;2028;110;1011;228;3.9;65.8;1.443
02/09/2004;22.00.00;2.4;774;285;9.0;383;259;1880;78;672;283;14.5;64.8;0.775
02/09/2004;23.00.00;5.2;1535;206;14.9;383;467;1669;85;706;394;19.7;53.5;1.492
03/09/2004;00.00.00;2.8;858;192;9.2;383;155;1928;75;687;318;18.2;54.9;0.18
03/09/2004;01.00.00;2.1;647;192;7.7;383;378;1743;96;840;228;13.1;77.0;0.613
03/09/2004;02.00.00;3.7;1116;219;12.0;383;360;1653;107;704;500;3.1;61.7;0.503
03/09/2004;03.00.00;2.4;648;280;6.0;383;2;1993;146;1031;228;28.4;62.9;1.019
03/09/2004;04.00.00;2.4;647;213;9.2;383;161;1775;79;625;228;12.4;52.9;0.845
03/09/2004;05.00.00;0.6;647;88;1.8;383;188;1895;62;551;247;22.2;26.8;1.46
03/09/2004;06.00.00;2.5;647;272;2.2;383;304;1791;87;830;276;9.8;45.6;1.377
03/09/2004;07.00.00;3.6;923;265;9.6;383;333;1789;231;1770;434;5.0;54.6;0.811
03/09/2004;08.00.00;1.0;647;237;5.9;383;296;1700;120;971;351;14.3;70.3;1.282
03/09/2004;09.00.00;4.1;1359;320;16.2;383;109;1989;132;1104;228;22.5;77.3;0.648
03/09/2004;10.00.00;2.0;647;220;7.5;383;149;1918;100;1001;228;4.5;44.8;1.335
03/09/2004;11.00.00;0.9;647;323;4.5;383;16;2165;196;1661;228;15.5;68.3;0.251
03/09/2004;12.00.00;3.5;895;351;9.8;383;256;1859;154;1181;228;17.0;33.5;2.055
03/09/2004;13.00.00;1.7;647;273;5.1;383;189;1800;63;551;228;14.6;54.6;1.22
03/09/2004;14.00.00;3.2;834;146;12.8;383;327;1629;120;1020;379;8.0;66.3;1.69
03/09/2004;15.00.00;1.7;647;205;6.4;383;352;1735;94;805;414;16.8;83.5;1.305
03/09/2004;16.00.00;2.1;647;335;6.7;383;194;1761;132;983;228;12.4;32.0;0.682
03/09/2004;17.00.00;2.8;843;75;8.7;383;289;1709;160;1449;228;6.3;31.2;0.18
03/09/2004;18.00.00;2.6;775;180;10.5;383;212;1752;54;551;284;27.4;78.9;0.701
03/09/2004;19.00.00;0.1;647;185;2.6;383;75;1893;130;1096;228;25.8;77.5;1.266
03/09/2004;20.00.00;0.6;647;135;3.2;383;123;2017;74;551;284;12.9;52.7;0.351
03/09/2004;21.00.00;3.5;915;300;11.2;383;2;1921;180;1479;228;13.2;57.5;1.778
03/09/2004;22.00.00;2.0;662;253;5.6;383;185;1817;159;1259;228;17.2;42.5;0.923
03/09/2004;23.00.00;1.4;647;150;5.9;383;155;1761;17;551;228;24.8;46.5;1.917
04/09/2004;00.00.00;0.2;647;275;0.1;383;78;1800;58;551;228;28.5;20.1;0.757
04/09/2004;01.00.00;0.6;647;202;0.3;383;371;1680;48;551;377;6.2;49.5;1.234
04/09/2004;02.00.00;0.1;647;133;0.1;383;326;1755;110;835;463;25.6;51.4;1.218
04/09/2004;03.00.00;2.0;655;150;8.9;383;330;1643;127;1030;282;18.9;84.2;0.356
04/09/2004;04.00.00;1.3;647;259;2.8;383;351;1596;150;1351;579;16.6;74.6;1.161
04/09/2004;05.00.00;0.8;647;307;3.4;383;245;1653;101;859;228;8.3;58.4;1.223
04/09/2004;06.00.00;2.1;647;171;6.3;383;244;1816;99;563;228;16.7;33.0;1.295
04/09/2004;07.00.00;2.7;701;269;14.3;383;373;1776;126;915;295;17.0;40.8;1.508
04/09/2004;08.00.00;5.1;1303;368;17.1;468;348;1607;264;1966;385;15.2;45.3;0.371
04/09/2004;09.00.00;0.1;647;98;0.1;383;403;1625;40;551;518;16.6;66.6;1.214
04/09/2004;10.00.00;3.8;1065;251;14.4;383;239;1895;22;551;239;26.6;20.9;0.511
04/09/2004;11.00.00;3.5;959;296;10.5;383;95;1906;87;902;228;20.5;45.6;0.591
04/09/2004;12.00.00;1.1;647;208;3.0;383;282;1766;78;708;228;25.7;48.1;0.56
04/09/2004;13.00.00;2.4;647;335;6.4;383;157;1904;77;649;228;6.6;24.0;1.089
04/09/2004;14.00.00;1.5;647;426;5.2;383;345;1687;112;934;470;15.2;65.2;1.272
04/09/2004;15.00.00;2.4;777;250;8.1;383;290;1705;56;551;361;14.0;10.0;0.88
04/09/2004;16.00.00;4.3;1155;195;12.3;383;253;1821;84;551;360;22.5;45.3;0.985
04/09/2004;17.00.00;3.0;841;310;8.6;383;186;1740;98;678;228;19.9;48.4;0.37
04/09/2004;18.00.00;2.9;647;297;9.4;383;399;1551;99;836;428;24.1;73.4;1.132
04/09/2004;19.00.00;1.5;647;7;0.3;383;387;1634;106;850;448;30.8;60.9;0.801
04/09/2004;20.00.00;0.1;647;217;0.1;383;160;1928;105;870;294;19.8;18.2;0.57
04/09/2004;21.00.00;1.9;647;180;9.3;383;58;2046;74;722;228;17.7;33.4;0.18
04/09/2004;22.00.00;3.8;1215;255;12.9;383;273;1743;100;750;391;15.9;23.1;0.586
04/09/2004;23.00.00;0.1;647;199;0.1;383;427;1724;112;872;574;4.0;47.2;0.895
05/09/2004;00.00.00;0.7;647;209;0.1;383;52;2068;159;1292;228;8.0;36.0;1.22
05/09/2004;01.00.00;2.3;689;135;7.3;383;317;1748;41;551;389;5.0;45.4;0.587
05/09/2004;02.00.00;0.8;647;287;4.4;383;120;1954;114;795;228;13.7;30.2;0.861
05/09/2004;03.00.00;1.0;647;375;8.6;383;90;2076;120;1076;228;14.9;36.8;1.598
05/09/2004;04.00.00;1.6;647;137;8.8;383;388;1632;121;951;446;31.8;61.7;1.462
05/09/2004;05.00.00;0.2;647;85;0.1;383;345;1704;124;953;577;18.8;61.8;0.783
05/09/2004;06.00.00;0.8;647;219;1.5;383;222;1949;49;551;288;19.2;32.5;0.803
05/09/2004;07.00.00;3.1;993;215;7.1;383;366;1631;120;832;379;12.0;9.2;1.739
05/09/2004;08.00.00;0.3;647;329;0.1;383;350;1731;118;920;398;16.9;67.9;1.066
05/09/2004;09.00.00;0.1;647;101;0.1;383;18;1934;139;1068;228;0.3;48.3;0.863
05/09/2004;10.00.00;1.3;647;166;3.3;383;258;1901;105;869;264;23.1;38.2;0.959
05/09/2004;11.00.00;3.2;925;13;14.3;434;462;1535;87;551;552;14.7;29.4;0.636
05/09/2004;12.00.00;1.9;647;348;3.4;383;318;1739;161;1224;303;8.3;43.7;0.429
05/09/2004;13.00.00;1.5;647;241;4.7;383;2;1914;54;551;228;16.6;46.4;0.87
05/09/2004;14.00.00;2.2;743;173;3.0;383;82;1816;47;551;228;23.3;60.8;1.486
05/09/2004;15.00.00;0.1;647;92;1.0;383;398;1529;53;551;490;24.2;87.3;0.914
05/09/2004;16.00.00;2.8;918;101;6.4;383;160;1858;129;973;228;32.4;38.4;0.902
05/09/2004;17.00.00;2.7;894;257;10.8;383;417;1704;78;872;393;17.0;71.1;1.244
05/09/2004;18.00.00;1.6;647;112;4.5;383;559;1554;107;921;728;8.9;40.0;1.048
05/09/2004;19.00.00;3.6;1194;227;8.6;383;209;1851;179;1397;228;20.8;41.1;0.392
05/09/2004;20.00.00;0.6;647;412;0.1;383;151;1844;56;551;231;25.8;17.0;1.129
05/09/2004;21.00.00;3.7;1026;184;10.0;383;92;2005;31;551;228;21.9;20.7;0.262
05/09/2004;22.00.00;2.4;731;126;8.1;383;362;1768;152;1197;363;19.1;16.5;1.491
05/09/2004;23.00.00;1.7;647;254;6.2;383;153;1887;72;675;228;23.9;70.1;1.207
06/09/2004;00.00.00;2.1;647;101;5.8;383;184;1868;56;551;242;15.2;58.4;1.187
06/09/2004;01.00.00;2.0;672;381;8.3;383;76;1901;107;909;228;18.5;76.1;1.842
06/09/2004;02.00.00;3.9;1081;351;10.1;383;179;2011;103;822;288;20.2;26.1;0.558
06/09/2004;03.00.00;0.6;647;202;0.1;383;137;1954;71;593;228;-1.9;44.9;1.279
06/09/2004;04.00.00;1.1;647;132;4.0;383;2;1990;139;1138;228;12.7;43.1;1.076
06/09/2004;05.00.00;3.6;952;177;14.1;383;117;1892;75;606;233;7.9;47.5;1.223
06/09/2004;06.00.00;1.3;647;189;6.8;383;360;1680;73;745;441;6.9;26.6;0.83
06/09/2004;07.00.00;3.4;1010;254;8.3;383;452;1614;23;551;519;6.7;64.3;1.208
06/09/2004;08.00.00;4.5;1385;316;13.4;383;229;1835;2;551;265;18.8;30.0;0.963
06/09/2004;09.00.00;1.6;647;119;6.5;383;251;1662;124;987;274;22.3;41.0;1.402
06/09/2004;10.00.00;3.1;956;314;8.7;383;289;1748;49;551;463;8.9;72.3;1.112
06/09/2004;11.00.00;0.5;647;276;1.9;383;546;1552;105;848;594;9.3;52.6;1.381
06/09/2004;12.00.00;3.2;962;169;8.8;383;91;1926;205;1638;228;21.3;65.2;0.728
06/09/2004;13.00.00;2.4;837;114;5.6;383;52;1971;135;1038;228;26.0;47.4;0.807
06/09/2004;14.00.00;2.8;732;229;7.2;383;238;1812;114;875;374;21.2;66.9;0.55
06/09/2004;15.00.00;1.2;647;117;5.9;383;306;1787;133;1152;425;25.8;56.9;1.511
06/09/2004;16.00.00;0.1;647;315;0.3;383;240;1796;216;1727;285;16.5;13.7;1.721
06/09/2004;17.00.00;2.9;731;111;11.7;383;37;2049;22;551;228;24.2;22.6;0.692
06/09/2004;18.00.00;0.1;647;270;1.4;383;381;1747;106;795;368;15.3;32.3;1.103
06/09/2004;19.00.00;1.7;647;210;8.7;383;224;1999;183;1532;316;20.8;47.8;1.546
06/09/2004;20.00.00;3.5;1043;164;12.7;396;330;1791;127;1120;472;8.9;32.5;1.056
06/09/2004;21.00.00;2.4;647;208;9.3;383;483;1553;170;1292;687;29.4;69.1;1.059
06/09/2004;22.00.00;4.9;1400;320;15.4;495;22;1969;82;591;228;31.7;58.4;0.669
06/09/2004;23.00.00;3.6;948;104;17.5;383;2;1957;52;551;228;19.4;46.7;1.042
07/09/2004;00.00.00;1.2;647;178;4.2;383;332;1734;204;1720;373;31.2;51.6;0.607
07/09/2004;01.00.00;2.2;647;146;3.1;383;2;2086;116;855;228;21.7;74.4;1.6
07/09/2004;02.00.00;2.1;647;214;7.2;383;184;1826;152;1193;228;17.2;23.0;0.18
07/09/2004;03.00.00;0.1;647;152;0.1;383;158;1827;155;1166;228;14.4;64.6;0.513
07/09/2004;04.00.00;0.8;647;50;4.7;383;301;1800;174;1530;246;32.9;54.7;1.089
07/09/2004;05.00.00;1.4;647;117;5.8;383;144;1819;127;974;228;16.8;88.7;0.467
07/09/2004;06.00.00;0.1;647;373;0.1;383;321;1673;129;1166;287;17.9;68.4;0.231
07/09/2004;07.00.00;2.2;647;241;5.3;383;82;1964;136;1092;228;25.4;55.9;2.041
07/09/2004;08.00.00;1.8;647;238;6.1;383;55;1811;82;618;228;21.1;46.9;1.239
07/09/2004;09.00.00;0.1;647;191;0.1;383;248;1762;163;1371;245;15.6;60.8;0.903
07/09/2004;10.00.00;2.7;676;213;10.3;383;262;1858;85;681;304;25.5;34.0;1.203
07/09/2004;11.00.00;3.2;946;177;11.2;383;291;1620;166;1441;284;5.4;19.5;1.169
07/09/2004;12.00.00;2.5;647;268;13.8;408;472;1481;151;1191;619;17.3;51.9;0.723
07/09/2004;13.00.00;1.7;647;227;4.5;383;441;1531;7;551;551;18.2;55.3;0.878
07/09/2004;14.00.00;3.0;656;106;8.9;383;315;1529;151;1177;451;16.8;26.7;0.892
07/09/2004;15.00.00;3.1;944;242;9.6;383;369;1855;124;1093;363;24.6;18.0;0.843
07/09/2004;16.00.00;2.6;788;7;8.0;383;286;1780;177;1436;340;11.3;58.7;0.822
07/09/2004;17.00.00;1.0;647;257;5.2;383;426;1605;196;1510;493;17.1;61.6;1.32
07/09/2004;18.00.00;2.5;647;84;7.6;383;301;1655;118;831;348;38.1;36.3;0.921
07/09/2004;19.00.00;3.8;1167;208;16.2;478;161;2046;130;1057;273;23.8;24.6;1.373
07/09/2004;20.00.00;1.3;647;104;5.4;383;130;1947;51;551;228;25.9;70.3;0.691
07/09/2004;21.00.00;5.1;1388;218;15.3;383;422;1652;104;697;470;17.1;65.5;1.18
07/09/2004;22.00.00;1.4;647;272;3.0;383;217;1923;192;1626;228;29.1;52.0;0.209
07/09/2004;23.00.00;2.2;647;360;9.1;383;539;1599;113;805;819;5.3;88.7;1.2
08/09/2004;00.00.00;1.2;647;71;3.9;383;77;1898;157;1117;228;27.0;56.2;1.345
08/09/2004;01.00.00;2.5;734;310;7.9;383;437;1601;111;884;572;16.1;48.5;0.538
08/09/2004;02.00.00;0.1;647;230;0.1;383;180;1808;107;835;228;12.6;36.4;1.101
08/09/2004;03.00.00;1.4;647;175;4.3;383;308;1672;140;1054;406;12.0;43.8;1.303
08/09/2004;04.00.00;0.6;647;290;0.7;383;46;2051;2;551;228;17.4;25.1;0.886
08/09/2004;05.00.00;2.3;676;195;10.2;383;2;1956;130;1022;228;25.8;36.8;1.352
08/09/2004;06.00.00;3.5;987;286;12.8;395;472;1730;5;551;591;8.2;78.8;0.721
08/09/2004;07.00.00;3.1;976;123;9.4;383;178;1790;109;856;228;30.0;52.5;1.115
08/09/2004;08.00.00;0.1;647;157;0.1;383;396;1634;72;551;532;10.0;59.7;1.024
08/09/2004;09.00.00;5.0;1484;307;16.2;384;145;1847;57;551;228;15.2;18.5;1.052
08/09/2004;10.00.00;2.6;783;359;8.2;383;396;1610;183;1502;421;13.5;80.6;1.441
08/09/2004;11.00.00;1.1;647;214;1.5;383;180;1808;166;1307;255;18.3;62.0;1.037
08/09/2004;12.00.00;2.4;752;7;3.8;383;60;1995;95;634;228;12.8;44.0;0.82
08/09/2004;13.00.00;2.4;663;199;6.1;383;344;1820;227;1940;490;13.4;77.9;1.703
08/09/2004;14.00.00;1.2;647;221;3.6;383;390;1711;160;1184;352;8.3;19.5;1.681
08/09/2004;15.00.00;2.4;673;195;6.3;383;343;1629;105;913;421;19.0;88.7;1.79
08/09/2004;16.00.00;1.3;647;249;5.8;383;223;1772;22;551;276;7.3;45.8;1.473
08/09/2004;17.00.00;1.6;647;172;4.6;383;2;1952;108;841;228;15.6;24.6;1.291
08/09/2004;18.00.00;1.2;647;297;7.6;383;82;2070;82;731;228;10.0;36.7;1.542
08/09/2004;19.00.00;0.1;647;107;0.1;383;138;1967;90;803;228;9.4;26.5;0.765
08/09/2004;20.00.00;2.4;647;335;7.8;383;206;1931;132;977;304;12.0;65.8;0.68
08/09/2004;21.00.00;3.0;647;365;8.9;383;419;1608;82;780;444;11.1;41.7;0.417
08/09/2004;22.00.00;2.9;859;131;10.1;383;228;1715;176;1437;379;21.5;10.2;0.72
08/09/2004;23.00.00;3.3;1101;131;12.7;383;2;2044;87;551;228;13.5;20.4;0.915
09/09/2004;00.00.00;2.6;777;257;9.5;383;2;1961;63;551;228;28.5;18.4;0.389
09/09/2004;01.00.00;1.4;647;105;0.4;383;139;1911;144;1108;258;12.5;66.6;1.011
09/09/2004;02.00.00;3.3;926;171;11.6;383;167;1899;111;928;245;16.6;55.2;0.608
09/09/2004;03.00.00;0.2;647;322;0.1;383;300;1728;154;1181;367;13.7;29.5;0.18
09/09/2004;04.00.00;0.9;647;288;2.2;383;23;2061;121;919;228;17.0;41.5;0.18
09/09/2004;05.00.00;0.8;647;406;3.9;383;34;1855;46;551;228;17.8;48.1;0.523
09/09/2004;06.00.00;3.7;958;234;9.5;383;315;1756;127;1038;418;17.6;40.9;0.766
09/09/2004;07.00.00;3.5;1106;159;13.4;383;450;1694;69;596;416;23.1;37.9;1.478
09/09/2004;08.00.00;2.8;674;222;8.4;383;2;2134;120;959;228;18.5;37.8;0.55
09/09/2004;09.00.00;3.7;1079;203;16.0;383;128;1908;84;650;228;20.0;81.0;1.897
09/09/2004;10.00.00;0.9;647;205;3.1;383;416;1767;103;832;386;27.5;40.1;1.276
09/09/2004;11.00.00;2.6;890;215;11.9;383;388;1784;115;1005;357;15.6;78.6;0.977
09/09/2004;12.00.00;2.0;647;129;8.7;383;104;2103;148;1102;228;28.3;42.1;0.673
09/09/2004;13.00.00;3.3;905;244;9.5;383;423;1687;86;585;486;19.3;60.7;0.846
09/09/2004;14.00.00;2.0;647;84;3.8;383;252;1961;2;551;436;-1.9;68.8;0.616
09/09/2004;15.00.00;1.6;647;149;5.4;383;346;1787;67;551;391;19.5;49.8;0.875
09/09/2004;16.00.00;2.9;722;206;8.1;383;138;1766;119;874;228;29.3;41.8;0.781
09/09/2004;17.00.00;3.4;884;7;14.0;383;290;1769;169;1449;439;22.8;61.0;1.264
09/09/2004;18.00.00;1.2;647;291;3.4;383;67;1872;127;883;228;17.1;42.0;0.459
09/09/2004;19.00.00;2.1;647;22;6.0;383;162;1992;160;1266;228;13.7;46.1;1.111
09/09/2004;20.00.00;0.7;647;281;0.1;383;200;1853;120;1017;228;31.1;63.7;0.938
09/09/2004;21.00.00;0.1;647;95;1.2;383;267;1680;123;988;333;18.7;37.7;0.844
09/09/2004;22.00.00;2.4;647;179;5.4;383;614;1579;101;880;767;8.6;72.5;0.18
09/09/2004;23.00.00;3.0;829;267;10.5;383;637;1595;163;1260;842;19.0;55.3;0.79
10/09/2004;00.00.00;2.5;749;426;9.2;383;186;1818;192;1496;228;11.2;48.8;0.977
10/09/2004;01.00.00;0.1;647;229;0.1;383;472;1586;66;551;491;-0.8;55.3;1.16
10/09/2004;02.00.00;1.7;647;29;7.2;383;76;1955;123;1034;228;18.1;29.2;1.189
10/09/2004;03.00.00;0.1;647;308;0.1;383;307;1609;55;664;296;18.4;66.2;1.346
10/09/2004;04.00.00;4.1;1095;195;10.1;383;141;1943;193;1545;228;15.2;55.9;0.96
10/09/2004;05.00.00;0.6;647;224;5.1;383;177;1993;121;950;320;15.3;86.7;0.974
10/09/2004;06.00.00;3.9;1108;270;10.7;383;653;1425;112;819;770;19.1;59.4;0.911
10/09/2004;07.00.00;3.5;1157;7;12.1;383;186;1998;58;605;228;12.6;42.3;1.222
10/09/2004;08.00.00;0.9;647;218;3.7;383;146;1962;102;786;228;9.0;27.6;0.987
10/09/2004;09.00.00;0.6;647;179;2.6;383;92;1919;109;825;228;7.7;37.3;1.312
10/09/2004;10.00.00;2.6;735;334;9.2;383;128;1948;61;551;228;14.8;65.9;1.377
10/09/2004;11.00.00;1.0;647;287;1.2;383;28;2105;120;1107;228;20.1;53.2;1.333
10/09/2004;12.00.00;2.3;730;63;10.7;383;280;1787;71;551;318;0.0;22.9;0.829
10/09/2004;13.00.00;1.5;647;337;6.6;383;277;1809;133;1068;305;21.9;20.7;0.255
10/09/2004;14.00.00;0.1;647;260;1.3;383;297;1719;65;551;292;15.6;73.5;1.06
10/09/2004;15.00.00;0.1;647;71;0.1;383;244;1795;120;1042;228;13.3;46.5;1.085
10/09/2004;16.00.00;2.5;667;223;5.9;383;159;1928;103;806;228;29.8;47.7;0.211
10/09/2004;17.00.00;1.4;647;316;5.7;383;145;1869;127;1092;272;27.3;45.2;1.579
10/09/2004;18.00.00;1.4;647;102;0.4;383;270;1743;120;1018;228;22.3;53.1;1.184
10/09/2004;19.00.00;3.1;947;348;10.7;383;238;1901;117;953;281;9.7;60.5;1.579
10/09/2004;20.00.00;3.8;1078;74;9.5;383;148;1919;77;583;228;27.6;40.2;1.058
10/09/2004;21.00.00;1.8;647;142;3.9;383;202;1799;139;1121;266;9.7;69.0;1.102
10/09/2004;22.00.00;1.7;647;128;2.5;383;481;1754;126;907;418;15.6;25.2;1.151
10/09/2004;23.00.00;2.9;765;348;9.6;383;547;1731;143;1166;590;19.9;72.3;0.814
11/09/2004;00.00.00;0.3;647;171;3.0;383;212;1911;111;938;292;1.2;55.7;0.532
11/09/2004;01.00.00;2.5;808;107;8.6;383;133;1797;104;841;228;20.0;28.4;0.488
11/09/2004;02.00.00;2.9;647;260;10.3;383;239;1841;64;551;234;11.3;75.7;1.911
11/09/2004;03.00.00;3.1;877;280;10.3;383;419;1711;81;601;512;14.3;56.1;0.921
11/09/2004;04.00.00;0.1;647;281;1.7;383;239;1681;90;709;425;8.5;66.0;0.526
11/09/2004;05.00.00;1.1;647;192;4.4;383;300;1855;159;1185;447;26.5;13.3;1.713
11/09/2004;06.00.00;0.9;647;242;0.1;383;145;1900;53;551;252;15.2;35.8;1.521
11/09/2004;07.00.00;2.3;700;156;9.1;383;67;2035;48;554;228;18.0;44.9;1.448
11/09/2004;08.00.00;2.8;787;377;10.6;383;362;1685;109;883;449;31.0;49.9;0.18
11/09/2004;09.00.00;4.2;1124;326;12.9;383;275;1818;76;648;276;25.6;63.3;1.527
11/09/2004;10.00.00;1.5;647;320;0.7;383;346;1765;94;755;420;18.4;64.2;0.412
11/09/2004;11.00.00;1.5;647;293;5.1;383;2;2013;91;740;228;12.2;9.5;0.941
11/09/2004;12.00.00;3.8;1129;267;12.7;392;526;1618;82;672;705;12.2;38.5;0.927
11/09/2004;13.00.00;2.6;873;99;7.3;383;284;1761;76;591;312;21.5;41.4;1.213
11/09/2004;14.00.00;3.9;1103;278;12.9;383;2;1903;68;593;228;10.5;55.7;1.067
11/09/2004;15.00.00;2.6;738;228;10.3;383;396;1519;95;704;536;2.9;65.1;0.787
11/09/2004;16.00.00;0.5;647;338;6.5;383;188;1799;42;551;301;11.8;63.5;1.685
11/09/2004;17.00.00;0.3;647;294;1.2;383;250;1862;142;1152;257;21.2;64.1;1.684
11/09/2004;18.00.00;0.1;647;270;1.0;383;172;1778;70;653;228;13.0;43.7;1.142
11/09/2004;19.00.00;3.1;868;57;8.2;383;231;1900;134;1026;228;26.2;59.3;0.948
11/09/2004;20.00.00;3.8;1004;209;11.2;383;238;1920;81;713;386;12.8;18.8;1.605
11/09/2004;21.00.00;4.7;1362;165;14.9;440;2;2036;162;1356;228;16.5;58.3;1.423
11/09/2004;22.00.00;3.3;946;241;13.0;383;378;1683;114;1044;475;11.8;75.4;0.492
11/09/2004;23.00.00;3.8;1080;178;13.7;383;263;1871;61;639;228;16.9;22.4;1.891
12/09/2004;00.00.00;1.3;647;191;8.1;383;314;1841;232;1909;261;9.0;48.4;0.616
12/09/2004;01.00.00;0.5;647;261;0.1;383;370;1685;92;733;564;28.4;69.7;0.819
12/09/2004;02.00.00;3.3;995;176;8.0;383;264;1795;86;560;286;25.8;61.6;0.406
12/09/2004;03.00.00;2.7;929;229;11.0;383;296;1697;89;794;295;7.3;70.8;0.792
12/09/2004;04.00.00;2.3;748;73;10.3;383;21;2006;132;1147;257;26.3;53.7;1.471
12/09/2004;05.00.00;2.7;846;138;8.7;383;118;1739;43;551;228;29.2;74.0;1.012
12/09/2004;06.00.00;2.6;704;280;0.1;383;259;1769;119;984;253;22.6;59.0;1.087
12/09/2004;07.00.00;3.9;1123;101;11.1;383;274;1712;32;551;388;27.6;46.6;0.676
12/09/2004;08.00.00;4.0;1004;336;13.4;383;307;1747;109;827;240;18.8;53.5;1.282
12/09/2004;09.00.00;2.9;855;310;7.5;383;461;1567;167;1230;527;23.1;64.0;0.232
12/09/2004;10.00.00;3.3;955;192;11.0;383;231;1661;86;712;228;21.9;47.1;0.867
12/09/2004;11.00.00;2.9;805;502;13.0;383;301;1706;155;1212;395;10.6;45.0;0.942
12/09/2004;12.00.00;1.5;647;336;7.7;383;255;1757;32;551;438;24.9;48.9;0.868
12/09/2004;13.00.00;3.2;801;127;11.9;383;207;1918;83;684;228;20.9;19.6;1.102
12/09/2004;14.00.00;0.2;647;288;0.5;383;213;1777;54;551;405;9.5;26.0;0.393
12/09/2004;15.00.00;3.6;1087;224;10.6;383;126;1831;204;1637;228;5.0;27.4;1.359
12/09/2004;16.00.00;0.5;647;144;3.0;383;228;1722;93;873;228;20.1;57.9;0.569
12/09/2004;17.00.00;2.6;702;116;8.2;383;212;1921;81;770;228;16.8;78.6;1.765
12/09/2004;18.00.00;1.0;647;312;3.2;383;222;1803;100;791;228;8.0;36.7;1.15
12/09/2004;19.00.00;2.9;940;161;6.3;383;2;2020;113;930;228;27.7;48.8;1.247
12/09/2004;20.00.00;2.1;647;208;5.3;383;230;1691;95;874;228;21.7;53.7;0.731
12/09/2004;21.00.00;0.1;647;130;1.8;383;111;1770;55;551;228;21.7;11.9;0.807
12/09/2004;22.00.00;2.7;768;146;6.6;383;236;1738;177;1446;268;19.2;54.1;1.531
12/09/2004;23.00.00;1.3;647;205;4.8;383;78;2067;165;1293;228;8.2;69.9;0.432
13/09/2004;00.00.00;3.4;917;254;11.7;383;253;1709;128;1149;258;9.4;33.7;0.997
13/09/2004;01.00.00;2.2;647;7;7.8;383;200;1789;126;1053;264;27.8;46.6;1.006
13/09/2004;02.00.00;2.7;874;219;9.8;383;150;1880;123;847;270;19.8;62.1;1.182
13/09/2004;03.00.00;0.8;647;147;3.8;383;290;1717;91;695;228;9.6;33.3;1.094
